I
1100 Version - data from several charts, build 20200415, metadata FixXP1101. Copyright c 2020, Kasluk24

-00.00000000 -000.00000000 XXXXX XXXX XX 0000000

 53.47957222  009.68480000 DH258 EDDH E
 53.54305556  009.59555556 DH290 EDDH E
 53.58583333  009.68138889 DH291 EDDH E
 53.82715833  009.98326944 DH409 EDDH E
 53.94542778  009.88026944 DH413 EDDH E
 54.00457778  009.82850833 DH414 EDDH E
 53.57358611  009.88781389 DH428 EDDH E
 53.63275556  009.83651111 DH429 EDDH E
 53.69179444  009.78515833 DH430 EDDH E
 53.75091667  009.73357222 DH431 EDDH E
 53.80990833  009.68193889 DH432 EDDH E
 53.86898056  009.63006944 DH433 EDDH E
 53.96636111  009.70317778 DH456 EDDH E
 53.90729167  009.75503611 DH457 EDDH E
 53.84816667  009.80678056 DH458 EDDH E
 53.49795556  009.94345000 DH607 EDDH E
 53.75099722  009.73350556 DH805 EDDH E
 53.69187500  009.78509167 DH806 EDDH E
 53.63272778  009.83653611 DH807 EDDH E
 53.57355833  009.88783889 DH808 EDDH E
 53.51441111  009.93896111 DH809 EDDH E
 53.45519444  009.98998611 DH810 EDDH E
 53.34054444  009.90186667 DH909 EDDH E
 53.29283889  009.86311389 DH907 EDDH E
 54.00708333  009.68594444 DH902 EDDH E
 53.62933056  009.55401667 DH903 EDDH E
 53.99823056  009.27199167 DH900 EDDH E
 53.62709722  009.44964167 DH901 EDDH E
 53.58996111  009.67147222 DH905 EDDH E
 53.42817500  009.88851667 DH911 EDDH E
 53.09263611  009.96024444 DH920 EDDH E
 53.24080278  009.90353611 DH921 EDDH E
 53.61690000  009.75777222 DH922 EDDH E
 54.12915556  009.83095278 DH931 EDDH E
 54.41328056  009.20325556 DH932 EDDH E
 54.08687778  009.55420833 DH933 EDDH E
 53.91977500  009.99074722 DH934 EDDH E
 54.40778889  009.92100000 DH942 EDDH E
 54.27366944  009.52930556 DH940 EDDH E
 53.98718611  009.96909722 DH941 EDDH E
 53.91655556  009.59568611 DH960 EDDH E
 53.57281944  009.89100000 DH961 EDDH E
 53.56740278  009.85918056 DH100 EDDH E
 53.62398611  009.79535556 DH102 EDDH E
 53.48801389  009.69637222 DH105 EDDH E
 53.32915278  009.29346389 DH107 EDDH E
 53.51480556  009.91122778 DH108 EDDH E
 53.57548333  009.87581111 DH111 EDDH E
 53.40721111  009.53096111 DH116 EDDH E
 53.32369722  009.27973611 DH117 EDDH E
 53.75385278  009.97816944 DH153 EDDH E
 53.48221111  009.81828056 DH217 EDDH E
 53.44294722  009.53799167 DH220 EDDH E
 53.41843333  009.36553611 DH221 EDDH E
 53.68765000  009.94681667 DH250 EDDH E
 53.71365000  009.94690000 DH251 EDDH E
 53.73493889  009.94691389 DH253 EDDH E
 53.71968056  009.91940556 DH254 EDDH E
 53.71311111  010.37670278 DH225 EDDH E
 53.89472222  010.26777778 DH417 EDDH E
 53.64941667  010.13684722 DH406 EDDH E
 53.92467778  010.36573611 DH634 EDDH E
 53.96721944  010.45250833 DH635 EDDH E
 53.90316667  010.54249167 DH655 EDDH E
 53.88207222  010.27913611 DH633 EDDH E
 53.56665278  010.42972222 DH600 EDDH E
 53.66899444  010.28646944 DH611 EDDH E
 53.83904444  010.63220556 DH615 EDDH E
 53.60773611  010.49317500 DH829 EDDH E
 53.53087222  010.23847778 DH830 EDDH E
 53.23401111  010.49020556 DH835 EDDH E
 53.19644722  010.36651111 DH854 EDDH E
 53.15876111  010.24303056 DH815 EDDH E
 53.41224167  010.33954167 DH832 EDDH E
 53.69016111  010.11058333 DH006 EDDH E
 53.55232778  010.06325556 DH008 EDDH E
 53.67080556  010.29010278 DH226 EDDH E
 53.62843611  010.20366944 DH227 EDDH E
 53.58600833  010.11740833 DH228 EDDH E
 53.54351667  010.03131667 DH229 EDDH E
 53.47146389  010.28916667 DH403 EDDH E
 53.53080556  010.23853333 DH404 EDDH E
 53.59012222  010.18776111 DH405 EDDH E
 53.70868889  010.08579444 DH407 EDDH E
 53.76793611  010.03460278 DH408 EDDH E
 53.54080833  010.02895000 DH608 EDDH E
 53.58359722  010.11461944 DH609 EDDH E
 53.62632778  010.20045833 DH610 EDDH E
 53.71160000  010.37264722 DH612 EDDH E
 53.75414444  010.45899722 DH613 EDDH E
 53.79662500  010.54551667 DH614 EDDH E
 53.75388889  010.02036667 DH630 EDDH E
 53.79667778  010.10645278 DH631 EDDH E
 53.83940556  010.19270833 DH632 EDDH E
 53.86068611  010.45576111 DH656 EDDH E
 53.81814167  010.36920000 DH657 EDDH E
 53.77553889  010.28281111 DH658 EDDH E
 53.39595556  010.04087222 DH811 EDDH E
 53.33669167  010.09161944 DH812 EDDH E
 53.27740278  010.14222778 DH813 EDDH E
 53.21809167  010.19269722 DH814 EDDH E
 53.76794167  010.03459722 DH820 EDDH E
 53.70883056  010.08567222 DH821 EDDH E
 53.64956111  010.13672500 DH822 EDDH E
 53.59026667  010.18763889 DH823 EDDH E
 53.47160556  010.28904722 DH831 EDDH E
 53.35285278  010.38990000 DH833 EDDH E
 53.29344444  010.44012222 DH834 EDDH E
 53.25583056  010.31630278 DH855 EDDH E
 53.31519167  010.26595556 DH856 EDDH E
 53.37453056  010.21547222 DH857 EDDH E
 53.43384444  010.16485000 DH858 EDDH E
 53.24343889  010.52513333 DH908 EDDH E
 53.05657778  010.37093056 DH906 EDDH E
 53.85117778  010.15006389 DH904 EDDH E
 53.58821111  010.47741667 DH910 EDDH E
 53.54009444  010.55289444 DH925 EDDH E
 53.80435000  010.08024722 DH926 EDDH E
 53.43767500  010.32631111 DH923 EDDH E
 53.77993611  010.02622222 DH924 EDDH E
 54.21226667  010.75631389 DH929 EDDH E
 54.00261667  010.20525000 DH930 EDDH E
 53.74434444  010.75054722 DH927 EDDH E
 53.85302500  010.12691667 DH928 EDDH E
 53.17232778  010.13950833 DH950 EDDH E
 53.51973889  010.28900556 DH951 EDDH E
 53.56866667  010.60407500 DH947 EDDH E
 53.15568333  010.67303611 DH948 EDDH E
 53.52305833  010.47544444 DH949 EDDH E
 54.04233611  010.13153333 DH943 EDDH E
 53.88625278  010.22028056 DH952 EDDH E
 53.99550833  010.57976111 DH944 EDDH E
 53.89784444  010.44741944 DH953 EDDH E
 53.72968611  010.75124444 DH945 EDDH E
 53.31596944  010.59213056 DH968 EDDH E
 53.40548611  010.26836111 DH971 EDDH E
 52.89986111  010.76883889 DH969 EDDH E
 53.20148611  010.42992778 DH970 EDDH E
 53.38718889  010.21835833 DH972 EDDH E
 54.03925000  010.05833889 DH962 EDDH E
 53.66430833  010.21143611 DH963 EDDH E
 53.99280833  010.73292500 DH964 EDDH E
 53.64867500  010.43847500 DH965 EDDH E
 53.57629722  010.57140278 DH966 EDDH E
 53.89400833  010.12098889 DH103 EDDH E
 53.77589722  010.04311389 DH104 EDDH E
 53.85045556  010.32356667 DH110 EDDH E
 53.51335278  010.04483889 DH115 EDDH E
 53.70501667  010.14045278 DH150 EDDH E
 53.72727500  010.18578889 DH151 EDDH E
 53.72806667  010.18766111 DH152 EDDH E
 53.71238889  010.16092222 DH154 EDDH E
 53.59763333  010.02384444 DH200 EDDH E
 53.59613056  010.11860000 DH201 EDDH E
 53.56065556  010.05532778 DH202 EDDH E
 53.52934444  010.08194722 DH208 EDDH E
 53.52523889  010.18775000 DH209 EDDH E
 53.69195278  010.37897222 DH212 EDDH E
 53.50917500  010.01378333 DH216 EDDH E
 53.49273056  010.11300278 DH222 EDDH E
 53.74311111  010.03277222 DH252 EDDH E
 53.84893889  010.34353056 DH259 EDDH E
 53.28359444  011.03963611 DH946 EDDH E
 53.15190556  011.17422222 DH967 EDDH E

 49.06119700  002.26309300 BAGIN EGJJ E
 49.11092600  002.27293100 GIPTA EGJJ E
 49.11452100  002.20209300 JJ08F EGJJ E
 49.12555400  002.06188300 JJM01 EGJJ E
 49.07581400  002.05217700 JJM02 EGJJ E
 49.07357300  002.09536900 GAMDU EGJJ E
 49.16065400  002.28278900 LAPLI EGJJ E
 49.18489100  001.56102100 TIDMA EGJJ E
 49.13515600  001.55124800 NENRI EGJJ E
 49.13118600  002.03068600 JJ26F EGJJ E
 49.12052000  002.16233500 JJM03 EGJJ E
 49.07093600  002.15255100 JJM04 EGJJ E
 49.08542000  001.54149000 TIXON EGJJ E

99
